Conflict ID,Person ID,Activity 1,Activity 2,Location 1,Location 2,Start Time 1,End Time 1,Start Time 2,End Time 2,Overlap Start,Overlap End,Overlap Duration (minutes),Conflict Type,Severity
128,P002,Code Review,Deployment,Demo Hall,Remote,2025-10-01 15:45,2025-10-01 16:15,2025-10-01 15:09,2025-10-01 16:09,2025-10-01 15:45,2025-10-01 16:09,24.00,partial_overlap,Medium
129,P002,Brainstorming,Design Review,Conference Room A,Demo Hall,2025-10-06 14:45,2025-10-06 15:00,2025-10-06 14:30,2025-10-06 15:00,2025-10-06 14:45,2025-10-06 15:00,15.00,containment,Medium
130,P002,Team Building,Design Review,Training Room,Office Area 1,2025-09-28 15:59,2025-09-28 16:59,2025-09-28 16:00,2025-09-28 17:00,2025-09-28 16:00,2025-09-28 16:59,59.00,partial_overlap,Medium
131,P002,Testing Acceptance,Brainstorming,Demo Hall,Break Room,2025-10-07 18:00,2025-10-07 18:45,2025-10-07 17:30,2025-10-07 19:00,2025-10-07 18:00,2025-10-07 18:45,45.00,containment,Medium
132,P002,Testing Acceptance,Design Review,R&D Center,R&D Center,2025-10-09 15:45,2025-10-09 16:30,2025-10-09 16:15,2025-10-09 17:15,2025-10-09 16:15,2025-10-09 16:30,15.00,partial_overlap,Medium
133,P002,Testing Acceptance,Code Review,Remote,Office Area 1,2025-10-18 11:30,2025-10-18 12:15,2025-10-18 11:47,2025-10-18 12:07,2025-10-18 11:47,2025-10-18 12:07,20.00,containment,Medium
134,P002,Project Discussion,Meeting,Office Area 1,Office Area 1,2025-10-15 13:30,2025-10-15 14:30,2025-10-15 13:30,2025-10-15 14:15,2025-10-15 13:30,2025-10-15 14:15,45.00,containment,Medium
135,P002,Project Discussion,Team Building,Office Area 1,Remote,2025-10-15 13:30,2025-10-15 14:30,2025-10-15 14:00,2025-10-15 15:00,2025-10-15 14:00,2025-10-15 14:30,30.00,partial_overlap,Medium
136,P002,Requirements Analysis,Product Demo,Office Area 1,R&D Center,2025-10-14 08:15,2025-10-14 08:45,2025-10-14 08:15,2025-10-14 08:45,2025-10-14 08:15,2025-10-14 08:45,30.00,containment,Medium
137,P002,Testing Acceptance,Requirements Analysis,Product Showcase,Break Room,2025-10-13 16:15,2025-10-13 17:15,2025-10-13 16:45,2025-10-13 17:15,2025-10-13 16:45,2025-10-13 17:15,30.00,containment,Medium
138,P002,Project Discussion,Requirements Analysis,Client Reception,Break Room,2025-10-18 18:00,2025-10-18 18:30,2025-10-18 18:15,2025-10-18 18:45,2025-10-18 18:15,2025-10-18 18:30,15.00,partial_overlap,Medium
139,P002,Meeting,Team Building,Office Area 1,Remote,2025-10-15 13:30,2025-10-15 14:15,2025-10-15 14:00,2025-10-15 15:00,2025-10-15 14:00,2025-10-15 14:15,15.00,partial_overlap,Medium
140,P002,Brainstorming,Requirements Analysis,Online Meeting,Break Room,2025-10-18 18:30,2025-10-18 19:00,2025-10-18 18:15,2025-10-18 18:45,2025-10-18 18:30,2025-10-18 18:45,15.00,partial_overlap,Medium
141,P002,Client Visit,Operations Check,Break Room,Product Showcase,2025-10-22 14:00,2025-10-22 14:45,2025-10-22 14:00,2025-10-22 14:30,2025-10-22 14:00,2025-10-22 14:30,30.00,containment,Medium
142,P002,Client Visit,Design Review,Break Room,Online Meeting,2025-10-22 14:00,2025-10-22 14:45,2025-10-22 14:15,2025-10-22 14:30,2025-10-22 14:15,2025-10-22 14:30,15.00,containment,Medium
143,P002,Client Visit,Training,Break Room,R&D Center,2025-10-22 14:00,2025-10-22 14:45,2025-10-22 14:24,2025-10-22 15:09,2025-10-22 14:24,2025-10-22 14:45,21.00,partial_overlap,Medium
144,P002,Project Discussion,Tech Sharing,Office Area 1,R&D Center,2025-10-18 12:15,2025-10-18 13:15,2025-10-18 12:30,2025-10-18 13:30,2025-10-18 12:30,2025-10-18 13:15,45.00,partial_overlap,Medium
145,P002,Operations Check,Design Review,Product Showcase,Online Meeting,2025-10-22 14:00,2025-10-22 14:30,2025-10-22 14:15,2025-10-22 14:30,2025-10-22 14:15,2025-10-22 14:30,15.00,containment,Medium
146,P002,Operations Check,Training,Product Showcase,R&D Center,2025-10-22 14:00,2025-10-22 14:30,2025-10-22 14:24,2025-10-22 15:09,2025-10-22 14:24,2025-10-22 14:30,6.00,partial_overlap,Low
147,P002,Team Building,Meeting,Conference Room B,R&D Center,2025-10-25 13:30,2025-10-25 14:00,2025-10-25 13:45,2025-10-25 14:15,2025-10-25 13:45,2025-10-25 14:00,15.00,partial_overlap,Medium
148,P002,Team Building,Training,Conference Room B,Office Area 2,2025-10-25 13:30,2025-10-25 14:00,2025-10-25 13:30,2025-10-25 14:00,2025-10-25 13:30,2025-10-25 14:00,30.00,containment,Medium
149,P002,Design Review,Training,Online Meeting,R&D Center,2025-10-22 14:15,2025-10-22 14:30,2025-10-22 14:24,2025-10-22 15:09,2025-10-22 14:24,2025-10-22 14:30,6.00,partial_overlap,Low
150,P002,Deployment,Operations Check,Product Showcase,Conference Room A,2025-10-22 17:45,2025-10-22 18:30,2025-10-22 18:15,2025-10-22 19:13,2025-10-22 18:15,2025-10-22 18:30,15.00,partial_overlap,Medium
151,P002,Meeting,Training,R&D Center,Office Area 2,2025-10-25 13:45,2025-10-25 14:15,2025-10-25 13:30,2025-10-25 14:00,2025-10-25 13:45,2025-10-25 14:00,15.00,partial_overlap,Medium
152,P002,Operations Check,Team Building,Office Area 1,Break Room,2025-10-25 11:30,2025-10-25 12:00,2025-10-25 11:52,2025-10-25 12:20,2025-10-25 11:52,2025-10-25 12:00,8.00,partial_overlap,Low
153,P002,Product Demo,Team Building,Demo Hall,Break Room,2025-10-25 12:00,2025-10-25 12:45,2025-10-25 11:52,2025-10-25 12:20,2025-10-25 12:00,2025-10-25 12:20,20.00,partial_overlap,Medium
154,P002,Project Discussion,Deployment,Conference Room A,Conference Room A,2025-10-30 11:45,2025-10-30 12:30,2025-10-30 11:59,2025-10-30 12:46,2025-10-30 11:59,2025-10-30 12:30,31.00,partial_overlap,Medium
155,P002,Client Visit,Team Building,Remote,Conference Room C,2025-11-01 14:00,2025-11-01 14:45,2025-11-01 14:15,2025-11-01 15:15,2025-11-01 14:15,2025-11-01 14:45,30.00,partial_overlap,Medium
156,P002,Brainstorming,Training,Product Showcase,Test Lab,2025-10-29 17:30,2025-10-29 18:15,2025-10-29 16:45,2025-10-29 17:45,2025-10-29 17:30,2025-10-29 17:45,15.00,partial_overlap,Medium
157,P002,Brainstorming,Project Discussion,Product Showcase,Online Meeting,2025-10-29 17:30,2025-10-29 18:15,2025-10-29 17:45,2025-10-29 19:15,2025-10-29 17:45,2025-10-29 18:15,30.00,partial_overlap,Medium
158,P002,Brainstorming,Project Discussion,Product Showcase,R&D Center,2025-10-29 17:30,2025-10-29 18:15,2025-10-29 18:14,2025-10-29 18:37,2025-10-29 18:14,2025-10-29 18:15,1.00,partial_overlap,Low
159,P002,Deployment,Tech Sharing,Conference Room A,R&D Center,2025-10-30 11:59,2025-10-30 12:46,2025-10-30 12:45,2025-10-30 13:15,2025-10-30 12:45,2025-10-30 12:46,1.00,partial_overlap,Low
160,P002,Project Discussion,Project Discussion,Online Meeting,R&D Center,2025-10-29 17:45,2025-10-29 19:15,2025-10-29 18:14,2025-10-29 18:37,2025-10-29 18:14,2025-10-29 18:37,23.00,containment,Medium
161,P002,Project Discussion,Code Review,R&D Center,Demo Hall,2025-11-03 15:00,2025-11-03 16:30,2025-11-03 15:24,2025-11-03 16:08,2025-11-03 15:24,2025-11-03 16:08,44.00,containment,Medium
162,P002,Client Visit,Team Building,Conference Room B,Conference Room A,2025-11-07 18:15,2025-11-07 19:15,2025-11-07 18:45,2025-11-07 19:45,2025-11-07 18:45,2025-11-07 19:15,30.00,partial_overlap,Medium
163,P002,Design Review,Team Building,Training Room,Office Area 1,2025-11-01 11:00,2025-11-01 12:30,2025-11-01 11:20,2025-11-01 12:16,2025-11-01 11:20,2025-11-01 12:16,56.00,containment,Medium
164,P002,Design Review,Meeting,Client Reception,R&D Center,2025-11-08 14:30,2025-11-08 15:15,2025-11-08 14:46,2025-11-08 15:11,2025-11-08 14:46,2025-11-08 15:11,25.00,containment,Medium
165,P002,Testing Acceptance,Brainstorming,Remote,Conference Room C,2025-11-09 14:45,2025-11-09 15:15,2025-11-09 14:30,2025-11-09 15:15,2025-11-09 14:45,2025-11-09 15:15,30.00,containment,Medium
166,P002,Design Review,Tech Sharing,Test Lab,Test Lab,2025-11-12 12:30,2025-11-12 13:15,2025-11-12 12:15,2025-11-12 12:45,2025-11-12 12:30,2025-11-12 12:45,15.00,partial_overlap,Medium
167,P002,Team Building,Testing Acceptance,R&D Center,Client Reception,2025-11-10 18:15,2025-11-10 19:15,2025-11-10 18:00,2025-11-10 18:30,2025-11-10 18:15,2025-11-10 18:30,15.00,partial_overlap,Medium
168,P002,Team Building,Brainstorming,R&D Center,Cafe,2025-11-10 18:15,2025-11-10 19:15,2025-11-10 18:44,2025-11-10 19:43,2025-11-10 18:44,2025-11-10 19:15,31.00,partial_overlap,Medium
169,P002,Requirements Analysis,Team Building,Conference Room C,Client Reception,2025-11-14 13:30,2025-11-14 14:30,2025-11-14 14:15,2025-11-14 14:30,2025-11-14 14:15,2025-11-14 14:30,15.00,containment,Medium
170,P002,Requirements Analysis,Training,Conference Room C,Conference Room A,2025-11-14 13:30,2025-11-14 14:30,2025-11-14 14:20,2025-11-14 15:17,2025-11-14 14:20,2025-11-14 14:30,10.00,partial_overlap,Low
171,P002,Brainstorming,Deployment,Conference Room C,Office Area 2,2025-11-14 18:45,2025-11-14 19:30,2025-11-14 18:45,2025-11-14 19:15,2025-11-14 18:45,2025-11-14 19:15,30.00,containment,Medium
172,P002,Training,Testing Acceptance,Test Lab,Conference Room C,2025-11-13 10:30,2025-11-13 11:30,2025-11-13 10:45,2025-11-13 11:30,2025-11-13 10:45,2025-11-13 11:30,45.00,containment,Medium
173,P002,Training,Tech Sharing,Test Lab,Break Room,2025-11-13 10:30,2025-11-13 11:30,2025-11-13 10:52,2025-11-13 11:09,2025-11-13 10:52,2025-11-13 11:09,17.00,containment,Medium
174,P002,Training,Design Review,Test Lab,Online Meeting,2025-11-13 10:30,2025-11-13 11:30,2025-11-13 11:16,2025-11-13 11:39,2025-11-13 11:16,2025-11-13 11:30,14.00,partial_overlap,Low
175,P002,Testing Acceptance,Tech Sharing,Conference Room C,Break Room,2025-11-13 10:45,2025-11-13 11:30,2025-11-13 10:52,2025-11-13 11:09,2025-11-13 10:52,2025-11-13 11:09,17.00,containment,Medium
176,P002,Testing Acceptance,Design Review,Conference Room C,Online Meeting,2025-11-13 10:45,2025-11-13 11:30,2025-11-13 11:16,2025-11-13 11:39,2025-11-13 11:16,2025-11-13 11:30,14.00,partial_overlap,Low
177,P002,Team Building,Training,Client Reception,Conference Room A,2025-11-14 14:15,2025-11-14 14:30,2025-11-14 14:20,2025-11-14 15:17,2025-11-14 14:20,2025-11-14 14:30,10.00,partial_overlap,Low
178,P002,Brainstorming,Testing Acceptance,Demo Hall,Demo Hall,2025-11-21 08:30,2025-11-21 09:15,2025-11-21 08:30,2025-11-21 09:00,2025-11-21 08:30,2025-11-21 09:00,30.00,containment,Medium
179,P002,One-on-One,Team Building,Break Room,Conference Room A,2025-11-18 09:30,2025-11-18 09:45,2025-11-18 09:35,2025-11-18 10:09,2025-11-18 09:35,2025-11-18 09:45,10.00,partial_overlap,Low
180,P002,Training,Team Building,Client Reception,Client Reception,2025-11-20 16:30,2025-11-20 17:15,2025-11-20 16:45,2025-11-20 17:15,2025-11-20 16:45,2025-11-20 17:15,30.00,containment,Medium
181,P002,Training,Deployment,Client Reception,Remote,2025-11-20 16:30,2025-11-20 17:15,2025-11-20 17:00,2025-11-20 17:32,2025-11-20 17:00,2025-11-20 17:15,15.00,partial_overlap,Medium
182,P002,Operations Check,Client Visit,Client Reception,Cafe,2025-11-16 16:00,2025-11-16 16:15,2025-11-16 16:00,2025-11-16 16:45,2025-11-16 16:00,2025-11-16 16:15,15.00,containment,Medium
183,P002,Client Visit,Client Visit,Conference Room B,Cafe,2025-11-16 16:30,2025-11-16 17:15,2025-11-16 16:00,2025-11-16 16:45,2025-11-16 16:30,2025-11-16 16:45,15.00,partial_overlap,Medium
184,P002,Client Visit,Tech Sharing,Conference Room B,Client Reception,2025-11-16 16:30,2025-11-16 17:15,2025-11-16 16:15,2025-11-16 17:00,2025-11-16 16:30,2025-11-16 17:00,30.00,partial_overlap,Medium
185,P002,Client Visit,Requirements Analysis,Conference Room B,Test Lab,2025-11-16 16:30,2025-11-16 17:15,2025-11-16 16:25,2025-11-16 17:25,2025-11-16 16:30,2025-11-16 17:15,45.00,containment,Medium
186,P002,Client Visit,Tech Sharing,Cafe,Client Reception,2025-11-16 16:00,2025-11-16 16:45,2025-11-16 16:15,2025-11-16 17:00,2025-11-16 16:15,2025-11-16 16:45,30.00,partial_overlap,Medium
187,P002,Client Visit,Requirements Analysis,Cafe,Test Lab,2025-11-16 16:00,2025-11-16 16:45,2025-11-16 16:25,2025-11-16 17:25,2025-11-16 16:25,2025-11-16 16:45,20.00,partial_overlap,Medium
188,P002,Tech Sharing,Requirements Analysis,Client Reception,Test Lab,2025-11-16 16:15,2025-11-16 17:00,2025-11-16 16:25,2025-11-16 17:25,2025-11-16 16:25,2025-11-16 17:00,35.00,partial_overlap,Medium
189,P002,Team Building,Deployment,Client Reception,Remote,2025-11-20 16:45,2025-11-20 17:15,2025-11-20 17:00,2025-11-20 17:32,2025-11-20 17:00,2025-11-20 17:15,15.00,partial_overlap,Medium
190,P002,Team Building,Operations Check,Demo Hall,Product Showcase,2025-11-23 13:00,2025-11-23 13:45,2025-11-23 13:10,2025-11-23 13:48,2025-11-23 13:10,2025-11-23 13:45,35.00,partial_overlap,Medium
191,P002,Deployment,Client Visit,Test Lab,Break Room,2025-11-23 08:45,2025-11-23 09:15,2025-11-23 09:00,2025-11-23 09:30,2025-11-23 09:00,2025-11-23 09:15,15.00,partial_overlap,Medium
192,P003,Product Demo,Team Building,Test Lab,Conference Room C,2025-09-14 17:15,2025-09-14 17:45,2025-09-14 17:00,2025-09-14 17:30,2025-09-14 17:15,2025-09-14 17:30,15.00,partial_overlap,Medium
193,P003,Team Building,Testing Acceptance,R&D Center,Conference Room A,2025-09-11 12:45,2025-09-11 13:15,2025-09-11 13:13,2025-09-11 13:58,2025-09-11 13:13,2025-09-11 13:15,2.00,partial_overlap,Low
194,P003,Meeting,Requirements Analysis,Client Reception,Online Meeting,2025-09-23 08:45,2025-09-23 09:45,2025-09-23 09:00,2025-09-23 09:45,2025-09-23 09:00,2025-09-23 09:45,45.00,containment,Medium
195,P003,Meeting,Client Visit,Client Reception,Conference Room C,2025-09-23 08:45,2025-09-23 09:45,2025-09-23 08:59,2025-09-23 09:30,2025-09-23 08:59,2025-09-23 09:30,31.00,containment,Medium
196,P003,Code Review,Requirements Analysis,Training Room,Training Room,2025-09-24 17:30,2025-09-24 18:30,2025-09-24 17:30,2025-09-24 18:00,2025-09-24 17:30,2025-09-24 18:00,30.00,containment,Medium
197,P003,Requirements Analysis,Client Visit,Online Meeting,Conference Room C,2025-09-23 09:00,2025-09-23 09:45,2025-09-23 08:59,2025-09-23 09:30,2025-09-23 09:00,2025-09-23 09:30,30.00,partial_overlap,Medium
198,P003,Brainstorming,Code Review,Office Area 1,Conference Room C,2025-09-20 10:15,2025-09-20 11:15,2025-09-20 10:24,2025-09-20 11:04,2025-09-20 10:24,2025-09-20 11:04,40.00,containment,Medium
199,P003,Client Visit,Brainstorming,Training Room,R&D Center,2025-09-24 16:00,2025-09-24 16:30,2025-09-24 16:15,2025-09-24 17:07,2025-09-24 16:15,2025-09-24 16:30,15.00,partial_overlap,Medium
200,P003,Meeting,Training,Break Room,Conference Room A,2025-09-27 08:30,2025-09-27 09:30,2025-09-27 08:45,2025-09-27 09:30,2025-09-27 08:45,2025-09-27 09:30,45.00,containment,Medium
201,P003,One-on-One,Meeting,Conference Room C,Break Room,2025-09-25 16:45,2025-09-25 17:15,2025-09-25 16:30,2025-09-25 17:30,2025-09-25 16:45,2025-09-25 17:15,30.00,containment,Medium
202,P003,Code Review,Project Discussion,Conference Room B,R&D Center,2025-09-29 09:15,2025-09-29 10:00,2025-09-29 09:45,2025-09-29 10:30,2025-09-29 09:45,2025-09-29 10:00,15.00,partial_overlap,Medium
203,P003,Deployment,Team Building,Conference Room A,Conference Room C,2025-09-24 13:30,2025-09-24 14:00,2025-09-24 13:38,2025-09-24 14:30,2025-09-24 13:38,2025-09-24 14:00,22.00,partial_overlap,Medium
204,P003,Training,Project Discussion,Demo Hall,Conference Room B,2025-09-25 18:00,2025-09-25 18:45,2025-09-25 18:07,2025-09-25 19:00,2025-09-25 18:07,2025-09-25 18:45,38.00,partial_overlap,Medium
205,P003,Brainstorming,Project Discussion,Test Lab,Training Room,2025-09-26 15:00,2025-09-26 15:30,2025-09-26 15:15,2025-09-26 15:30,2025-09-26 15:15,2025-09-26 15:30,15.00,containment,Medium
206,P003,Brainstorming,Meeting,Break Room,Remote,2025-09-29 13:30,2025-09-29 14:15,2025-09-29 13:43,2025-09-29 14:07,2025-09-29 13:43,2025-09-29 14:07,24.00,containment,Medium
207,P003,Team Building,Brainstorming,R&D Center,Office Area 1,2025-10-01 16:30,2025-10-01 17:00,2025-10-01 16:30,2025-10-01 17:00,2025-10-01 16:30,2025-10-01 17:00,30.00,containment,Medium
208,P003,Deployment,Deployment,Test Lab,Conference Room C,2025-10-03 08:45,2025-10-03 09:30,2025-10-03 09:00,2025-10-03 09:15,2025-10-03 09:00,2025-10-03 09:15,15.00,containment,Medium
209,P003,Training,Product Demo,Cafe,Conference Room C,2025-09-30 12:15,2025-09-30 12:45,2025-09-30 12:42,2025-09-30 13:04,2025-09-30 12:42,2025-09-30 12:45,3.00,partial_overlap,Low
210,P003,Training,Tech Sharing,Cafe,Cafe,2025-09-30 12:15,2025-09-30 12:45,2025-09-30 12:34,2025-09-30 13:17,2025-09-30 12:34,2025-09-30 12:45,11.00,partial_overlap,Low
211,P003,Testing Acceptance,Operations Check,Conference Room B,Training Room,2025-10-06 14:00,2025-10-06 14:45,2025-10-06 14:00,2025-10-06 14:45,2025-10-06 14:00,2025-10-06 14:45,45.00,containment,Medium
212,P003,Operations Check,Tech Sharing,Conference Room C,Test Lab,2025-10-05 08:45,2025-10-05 09:15,2025-10-05 09:05,2025-10-05 09:53,2025-10-05 09:05,2025-10-05 09:15,10.00,partial_overlap,Low
213,P003,Meeting,Tech Sharing,Office Area 2,Demo Hall,2025-10-06 17:45,2025-10-06 18:15,2025-10-06 18:08,2025-10-06 18:34,2025-10-06 18:08,2025-10-06 18:15,7.00,partial_overlap,Low
214,P003,Testing Acceptance,Tech Sharing,Conference Room C,Demo Hall,2025-10-06 18:15,2025-10-06 19:00,2025-10-06 18:08,2025-10-06 18:34,2025-10-06 18:15,2025-10-06 18:34,19.00,partial_overlap,Medium
215,P003,Testing Acceptance,Team Building,Conference Room C,Test Lab,2025-10-06 18:15,2025-10-06 19:00,2025-10-06 18:24,2025-10-06 19:16,2025-10-06 18:24,2025-10-06 19:00,36.00,partial_overlap,Medium
216,P003,Product Demo,One-on-One,Conference Room C,Conference Room A,2025-09-30 12:42,2025-09-30 13:04,2025-09-30 12:47,2025-09-30 13:02,2025-09-30 12:47,2025-09-30 13:02,15.00,containment,Medium
217,P003,Product Demo,Tech Sharing,Conference Room C,Cafe,2025-09-30 12:42,2025-09-30 13:04,2025-09-30 12:34,2025-09-30 13:17,2025-09-30 12:42,2025-09-30 13:04,22.00,containment,Medium
218,P003,Tech Sharing,Team Building,Demo Hall,Test Lab,2025-10-06 18:08,2025-10-06 18:34,2025-10-06 18:24,2025-10-06 19:16,2025-10-06 18:24,2025-10-06 18:34,10.00,partial_overlap,Low
219,P003,One-on-One,Tech Sharing,Conference Room A,Cafe,2025-09-30 12:47,2025-09-30 13:02,2025-09-30 12:34,2025-09-30 13:17,2025-09-30 12:47,2025-09-30 13:02,15.00,containment,Medium
220,P003,Code Review,One-on-One,R&D Center,Conference Room C,2025-10-12 08:15,2025-10-12 08:45,2025-10-12 08:21,2025-10-12 08:40,2025-10-12 08:21,2025-10-12 08:40,19.00,containment,Medium
221,P003,Project Discussion,Client Visit,R&D Center,Break Room,2025-10-14 16:00,2025-10-14 16:45,2025-10-14 16:00,2025-10-14 16:45,2025-10-14 16:00,2025-10-14 16:45,45.00,containment,Medium
222,P003,Training,One-on-One,Training Room,Test Lab,2025-10-14 14:30,2025-10-14 15:00,2025-10-14 14:56,2025-10-14 15:25,2025-10-14 14:56,2025-10-14 15:00,4.00,partial_overlap,Low
223,P003,Operations Check,Tech Sharing,Training Room,Demo Hall,2025-10-18 09:00,2025-10-18 10:00,2025-10-18 09:23,2025-10-18 09:53,2025-10-18 09:23,2025-10-18 09:53,30.00,containment,Medium
224,P003,Operations Check,One-on-One,Training Room,Remote,2025-10-18 09:00,2025-10-18 10:00,2025-10-18 09:23,2025-10-18 09:56,2025-10-18 09:23,2025-10-18 09:56,33.00,containment,Medium
225,P003,Testing Acceptance,One-on-One,Conference Room A,Test Lab,2025-10-14 15:15,2025-10-14 16:00,2025-10-14 14:56,2025-10-14 15:25,2025-10-14 15:15,2025-10-14 15:25,10.00,partial_overlap,Low
226,P003,Operations Check,Team Building,Client Reception,Break Room,2025-10-16 09:00,2025-10-16 09:30,2025-10-16 09:09,2025-10-16 09:49,2025-10-16 09:09,2025-10-16 09:30,21.00,partial_overlap,Medium
227,P003,Tech Sharing,Tech Sharing,Conference Room C,Client Reception,2025-10-21 08:30,2025-10-21 09:15,2025-10-21 09:00,2025-10-21 09:15,2025-10-21 09:00,2025-10-21 09:15,15.00,containment,Medium
228,P003,Project Discussion,Operations Check,Demo Hall,Conference Room A,2025-10-19 10:00,2025-10-19 10:45,2025-10-19 10:30,2025-10-19 11:26,2025-10-19 10:30,2025-10-19 10:45,15.00,partial_overlap,Medium
229,P003,Design Review,Operations Check,Conference Room C,Training Room,2025-10-15 18:45,2025-10-15 19:45,2025-10-15 19:03,2025-10-15 19:34,2025-10-15 19:03,2025-10-15 19:34,31.00,containment,Medium
230,P003,Design Review,One-on-One,Conference Room C,Client Reception,2025-10-15 18:45,2025-10-15 19:45,2025-10-15 19:08,2025-10-15 19:32,2025-10-15 19:08,2025-10-15 19:32,24.00,containment,Medium
231,P003,Project Discussion,Operations Check,Conference Room C,Training Room,2025-10-21 09:15,2025-10-21 10:00,2025-10-21 09:15,2025-10-21 09:45,2025-10-21 09:15,2025-10-21 09:45,30.00,containment,Medium
232,P003,Project Discussion,Brainstorming,Conference Room C,Online Meeting,2025-10-21 09:15,2025-10-21 10:00,2025-10-21 09:28,2025-10-21 09:57,2025-10-21 09:28,2025-10-21 09:57,29.00,containment,Medium
233,P003,Operations Check,Brainstorming,Training Room,Online Meeting,2025-10-21 09:15,2025-10-21 09:45,2025-10-21 09:28,2025-10-21 09:57,2025-10-21 09:28,2025-10-21 09:45,17.00,partial_overlap,Medium
